drug_name,drug_smile,excp_name,excp_smile,drug_delta_d,drug_delta_p,drug_delta_h,excp_delta_d,excp_delta_p,excp_delta_h,HSP_distance,class
Etravirine,CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N,tenofovir_alafenamide,C[C@H](CN1C=NC2=C1N=CN=C2N)OC[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)OC3=CC=CC=C3,18.47737359,9.42730279,11.34493862,18.28924375,7.930528598,10.34633359,3.379116335,0
Etravirine,CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N,carbamazepine,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,18.47737359,9.42730279,11.34493862,19.44831522,12.06131878,10.9368781,10.87546423,1
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,18.61627407,7.947149403,11.11332965,17.4346444,15.34478192,13.78781519,67.46283434,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,succinic_acid,C(CC(=O)O)C(=O)O,18.61627407,7.947149403,11.11332965,17.5514903,7.946605963,15.15963616,20.90765458,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,octyl_gallate,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,18.61627407,7.947149403,11.11332965,17.57266765,10.07375441,10.34507071,9.46912804,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,DL-malic_acid,C(C(C(=O)O)O)C(=O)O,18.61627407,7.947149403,11.11332965,17.53504598,9.403026588,16.75629812,38.63888824,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,adipic_acid,C(CCC(=O)O)CC(=O)O,18.61627407,7.947149403,11.11332965,17.44565127,7.984547398,12.6149604,7.737724427,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,Triazabicyclodecene,C1CNC2=NCCCN2C1,18.61627407,7.947149403,11.11332965,18.33794889,8.899248771,9.988488166,2.481621184,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,DBU,C1CCC2=NCCCN2CC1,18.61627407,7.947149403,11.11332965,17.83435466,6.557546802,5.563241566,35.1800649,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,L-asparagine,C([C@@H](C(=O)O)N)C(=O)N,18.61627407,7.947149403,11.11332965,18.18056961,19.35613991,21.81000559,245.3432942,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,theobromine,CN1C=NC2=C1C(=O)NC(=O)N2C,18.61627407,7.947149403,11.11332965,17.65395412,19.23707522,17.93310836,177.6760453,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,"3,3'-thiodipropionic_acid",C(CSCCC(=O)O)C(=O)O,18.61627407,7.947149403,11.11332965,17.24694071,10.33521188,13.96288092,21.32308024,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,theophylline,CN1C2=C(C(=O)N(C1=O)C)NC=N2,18.61627407,7.947149403,11.11332965,17.29545915,19.07694911,17.48052125,171.3917785,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,borneol,C[C@]12CC[C@H](C1(C)C)C[C@H]2O,18.61627407,7.947149403,11.11332965,16.76918117,5.855849954,10.92557587,18.05579359,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,cinnamaldehyde,C1=CC=C(C=C1)/C=C/C=O,18.61627407,7.947149403,11.11332965,19.17805714,9.240588986,6.822153965,21.34957557,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,aspartame,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N,18.61627407,7.947149403,11.11332965,18.27396772,13.82660448,15.49386628,54.22578774,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,squalene,CC(=CCC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C)/C)C,18.61627407,7.947149403,11.11332965,16.0601683,1.555463302,7.342429252,81.20804776,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,benzaldehyde,C1=CC=C(C=C1)C=O,18.61627407,7.947149403,11.11332965,19.33866272,7.933888592,5.663796399,31.78496993,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,sodium_deoxycholate,C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C.[Na+],18.61627407,7.947149403,11.11332965,17.36179797,6.572261802,13.22197792,12.63155458,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,cholic_acid,C[C@@H]([C@H]1CC[C@@H]2[C@]1(C)[C@@H](O)C[C@H]3[C@H]2[C@H](O)C[C@H]4[C@]3(C)CC[C@@H](O)C4)CCC(O)=O,18.61627407,7.947149403,11.11332965,17.9143639,4.766671136,12.06720837,12.99603814,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,glycocholic_acid,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,18.61627407,7.947149403,11.11332965,18.08331659,5.07050739,12.45693591,11.21652176,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,sucrose_octaacetate,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,18.61627407,7.947149403,11.11332965,17.21068236,7.506583181,11.51565043,8.258712768,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,trans_anethole,C/C=C/C1=CC=C(C=C1)OC,18.61627407,7.947149403,11.11332965,16.87061444,3.871616028,6.389237294,51.11633092,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,indomethacin,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,18.61627407,7.947149403,11.11332965,17.93043628,10.04934806,11.90617426,6.929335629,1
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,terpinyl_butyrate,CCCC(=O)OC(C)(C)[C@@H]1CCC(=CC1)C,18.61627407,7.947149403,11.11332965,15.86904593,5.299340291,6.298779619,60.37983469,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,18.61627407,7.947149403,11.11332965,18.75260979,4.84200912,12.00534993,10.51194608,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,candesartan_cilexetil,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,18.61627407,7.947149403,11.11332965,18.55694965,6.941073413,10.57701655,1.313898174,1
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,neohesperidin_DC,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O,18.61627407,7.947149403,11.11332965,17.54721893,12.27368846,15.6283856,43.67618602,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,ursodiol,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,18.61627407,7.947149403,11.11332965,17.88213379,4.357631319,11.48982527,15.18223683,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,diclofenac,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,18.61627407,7.947149403,11.11332965,18.32334593,13.08746216,9.113537415,30.76521183,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,eucalyptol,CC1(C2CCC(O1)(CC2)C)C,18.61627407,7.947149403,11.11332965,16.51007803,2.335305343,4.154605885,97.66087712,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,beta_carotene,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)\C)\C)/C)/C,18.61627407,7.947149403,11.11332965,17.70583094,4.037987619,6.183207108,42.90328082,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,menthol,CC1CCC(C(C1)O)C(C)C,18.61627407,7.947149403,11.11332965,17.075068,3.098651667,8.72143948,38.73033339,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,alpha-terpineol,CC1=CCC(CC1)C(C)(C)O,18.61627407,7.947149403,11.11332965,16.24289246,5.505595677,9.827451344,30.14642857,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,fenchyl_alcohol,CC1(C2CCC(C2)(C1O)C)C,18.61627407,7.947149403,11.11332965,16.47441762,3.0316424,10.24582655,43.26496681,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,biotin,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,18.61627407,7.947149403,11.11332965,17.11675643,10.53965592,12.03278584,16.56070224,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,xylitol,C([C@H](C([C@H](CO)O)O)O)O,18.61627407,7.947149403,11.11332965,17.24777617,18.45773058,20.11130082,198.9269479,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,trans-cinnamic_acid,C1=CC=C(C=C1)/C=C/C(=O)O,18.61627407,7.947149403,11.11332965,19.76694015,8.831582297,11.54891619,6.268086932,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,thimerosal,CC[Hg]SC1=CC=CC=C1C(=O)[O-].[Na+],18.61627407,7.947149403,11.11332965,17.50724647,10.08029638,7.554322914,22.13661377,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,tyramine,C1=CC(=CC=C1CCN)O,18.61627407,7.947149403,11.11332965,17.71689349,12.31692235,15.27636872,39.66135162,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,fumaric_acid,C(=C/C(=O)O)\C(=O)O,18.61627407,7.947149403,11.11332965,18.31305067,6.785640336,15.72073292,22.94504598,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,congo_red,C1=CC=C2C(=C1)C(=CC(=C2N)N=NC3=CC=C(C=C3)C4=CC=C(C=C4)N=NC5=C(C6=CC=CC=C6C(=C5)S(=O)(=O)[O-])N)S(=O)(=O)[O-].[Na+].[Na+],18.61627407,7.947149403,11.11332965,19.21848251,10.84209423,13.35241327,14.84482108,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,vanillin,COC1=C(C=CC(=C1)C=O)O,18.61627407,7.947149403,11.11332965,16.30847674,11.0059001,14.15513227,39.91223294,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,saccharin,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,18.61627407,7.947149403,11.11332965,17.86396885,9.401770869,11.69051826,4.712922869,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,allantoin,C1(C(=O)NC(=O)N1)NC(=O)N,18.61627407,7.947149403,11.11332965,19.14074722,16.08038085,24.91209957,257.6557936,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,vitamin_A_palmitate,CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C,18.61627407,7.947149403,11.11332965,17.44471085,5.375220407,6.865113835,30.15239782,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,acetylcholine_chloride,CC(=O)OCC[N+](C)(C)C.[Cl-],18.61627407,7.947149403,11.11332965,16.51409847,7.657829123,7.553692548,30.43129142,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,dibutyl_phthalate,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,18.61627407,7.947149403,11.11332965,17.84468084,9.55408269,4.109953303,54.01093922,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,trometamol,C(C(CO)(CO)N)O,18.61627407,7.947149403,11.11332965,17.17302412,13.38788004,22.45891023,166.6556303,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,benzoyl_peroxide,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,18.61627407,7.947149403,11.11332965,18.23868347,8.594894072,6.374837113,23.44318328,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,triethyl_citrate,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,18.61627407,7.947149403,11.11332965,15.60077164,8.809795459,11.12561857,37.11732875,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,triacetin,CC(=O)OCC(COC(=O)C)OC(=O)C,18.61627407,7.947149403,11.11332965,16.08888897,8.018880231,8.894266257,30.4800893,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,glycerol,C(C(CO)O)O,18.61627407,7.947149403,11.11332965,17.30957546,11.38302748,28.46080167,319.5698889,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,propylene_glycol,CC(CO)O,18.61627407,7.947149403,11.11332965,16.5921309,9.266816167,21.28404374,121.5735677,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,mebendazole,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,18.61627407,7.947149403,11.11332965,18.34275798,12.08449961,11.00809628,17.427985,1
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,L-proline,C1C[C@H](NC1)C(=O)O,18.61627407,7.947149403,11.11332965,18.46214255,9.123651976,14.07922253,10.27570497,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,L-lysine,C(CCN)C[C@@H](C(=O)O)N,18.61627407,7.947149403,11.11332965,17.48435203,9.220371578,19.16535034,71.58112186,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,L-ascorbic_acid,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,18.61627407,7.947149403,11.11332965,17.99997488,14.61558237,18.12531746,95.15527017,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,stearic_acid,CCCCCCCCCCCCCCCCCC(=O)O,18.61627407,7.947149403,11.11332965,15.9679568,3.264248951,9.628027264,52.19001709,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,(R)-(+)-Limonene,CC1=CC[C@@H](CC1)C(=C)C,18.61627407,7.947149403,11.11332965,17.04413445,2.860487845,2.641368182,107.5347488,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,meglumine,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,18.61627407,7.947149403,11.11332965,17.51857549,18.50488788,17.97640554,163.3874212,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,hydrochlorothiazide,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,18.61627407,7.947149403,11.11332965,19.6585418,14.64130525,15.00561432,64.30689064,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,ketoprofen,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,18.61627407,7.947149403,11.11332965,18.20825323,11.37510422,10.09352339,13.45680299,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,memantine_hydrochloride,CC12CC3CC(C1)(CC(C3)(C2)N)C.Cl,18.61627407,7.947149403,11.11332965,16.64548038,5.760877725,7.358415891,34.41527223,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,naproxen_sodium,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)[O-].[Na+],18.61627407,7.947149403,11.11332965,17.86567825,11.09989507,7.823769206,23.01458946,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,mannitol,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,18.61627407,7.947149403,11.11332965,17.58173425,18.39771173,23.01200716,255.0738702,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,D-sorbitol,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,18.61627407,7.947149403,11.11332965,17.58173425,18.39771173,23.01200716,255.0738702,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,tannic_acid,C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O,18.61627407,7.947149403,11.11332965,18.60804731,8.764331316,12.57266315,2.797711267,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,rhodamine_B,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],18.61627407,7.947149403,11.11332965,18.68739446,7.892066589,11.23325753,0.037649257,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,moxifloxacin,[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O,18.61627407,7.947149403,11.11332965,18.5047025,8.057324328,11.7200003,0.429980646,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,ciprofloxacin,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,18.61627407,7.947149403,11.11332965,18.57408235,9.089248891,11.35851366,1.371627005,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,certirizine,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,18.61627407,7.947149403,11.11332965,18.43809521,8.751515363,10.88576544,0.825780883,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,budesonide,[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,18.61627407,7.947149403,11.11332965,18.72161024,5.760696253,12.2545462,6.127335435,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,etidronic_acid,CC(O)(P(=O)(O)O)P(=O)(O)O.O,18.61627407,7.947149403,11.11332965,17.89040908,14.35745461,17.57902604,85.00476255,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,emtricitabine,C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F,18.61627407,7.947149403,11.11332965,18.23505167,14.45293407,15.35307489,60.88199598,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,metoprolol(+)-tartrate,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O,18.61627407,7.947149403,11.11332965,18.29472952,7.36625122,12.4358384,2.500035697,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,phenytoin,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,18.61627407,7.947149403,11.11332965,18.48868412,14.34978036,10.70921639,41.22210749,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,propranolol_hydrochloride,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl,18.61627407,7.947149403,11.11332965,17.92083239,7.287579326,11.6790109,2.689584471,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,captan,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl,18.61627407,7.947149403,11.11332965,18.84909151,10.77939218,6.840655097,26.49416279,0
Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,neotame,CC(C)(C)CCN[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)OC,18.61627407,7.947149403,11.11332965,17.8558261,7.249571049,10.58524185,3.078616724,0
